id,order_id,tenant_id,amount_cents,currency,payment_method,payment_status,gateway,gateway_transaction_id,gateway_customer_id,gateway_payment_method_id,payment_method_details,authorized_at,captured_at,failed_at,cancelled_at,error_code,error_message,metadata,ip_address,created_at,updated_at,gateway_type,gateway_authorization_id,gateway_fee_cents,net_amount_cents,gateway_response,authorization_expires_at,platform_fee_cents,platform_fee_percentage,platform_fee_fixed_cents,total_fees_cents,fee_waived,fee_waived_reason,is_deposit_payment,deposit_percentage,deposit_forfeited,forfeited_at,platform_forfeit_fee_cents,retailer_forfeit_amount_cents
pay-79dbrpupde,ord-9rkofr18zj,tid-m8ijkrnk,5999,USD,credit_card,pending,,pi_3Spbms2Ng8vHl3911E6ooUpZ,,,,,,,,,,{},,2026-01-14 21:39:33.22,2026-01-14 21:39:33.217,square,,0,5999,"{""id"": ""pi_3Spbms2Ng8vHl3911E6ooUpZ"", ""amount"": 5999, ""object"": ""payment_intent"", ""review"": null, ""source"": null, ""status"": ""requires_payment_method"", ""created"": 1768426774, ""invoice"": null, ""currency"": ""usd"", ""customer"": null, ""livemode"": false, ""metadata"": {""order_id"": ""ord-9rkofr18zj"", ""tenant_id"": ""tid-m8ijkrnk"", ""order_number"": ""ORD-2026-000097-1736"", ""customer_email"": ""niftytek-buyer@gmail.com""}, ""shipping"": null, ""processing"": null, ""application"": null, ""canceled_at"": null, ""description"": null, ""next_action"": null, ""on_behalf_of"": null, ""client_secret"": ""pi_3Spbms2Ng8vHl3911E6ooUpZ_secret_ldqzsAGfLmGweA6ALAgY5EgE6"", ""latest_charge"": null, ""receipt_email"": null, ""transfer_data"": null, ""amount_details"": {""tip"": {}}, ""capture_method"": ""automatic_async"", ""payment_method"": null, ""transfer_group"": null, ""amount_received"": 0, ""customer_account"": null, ""amount_capturable"": 0, ""last_payment_error"": null, ""setup_future_usage"": null, ""cancellation_reason"": null, ""confirmation_method"": ""automatic"", ""payment_method_types"": [""card"", ""klarna"", ""link"", ""cashapp"", ""amazon_pay""], ""statement_descriptor"": null, ""application_fee_amount"": null, ""payment_method_options"": {""card"": {""network"": null, ""installments"": null, ""mandate_options"": null, ""request_three_d_secure"": ""automatic""}, ""link"": {""persistent_token"": null}, ""klarna"": {""preferred_locale"": null}, ""cashapp"": {}, ""amazon_pay"": {""express_checkout_element_session_id"": null}}, ""automatic_payment_methods"": {""enabled"": true, ""allow_redirects"": ""always""}, ""statement_descriptor_suffix"": null, ""excluded_payment_method_types"": null, ""payment_method_configuration_details"": {""id"": ""pmc_1RepcM2Ng8vHl391FBxLc5tB"", ""parent"": null}}",,180,,0,0,f,,f,,f,,0,0
pay-0le5xvl7uj,ord-sjm7dxz3g8,tid-m8ijkrnk,5999,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-14 21:42:05.071,2026-01-14 21:42:05.07,paypal,,0,5999,{},,180,,0,0,f,,f,,f,,0,0
pay-03rvpopx71,ord-4v5cngxnnj,tid-m8ijkrnk,5999,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-14 21:42:05.069,2026-01-14 21:42:05.068,paypal,,0,5999,{},,180,,0,0,f,,f,,f,,0,0
pay-qe53gjilin,ord-mwvxdgtfdd,tid-m8ijkrnk,5999,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-14 21:45:14.179,2026-01-14 21:45:14.177,paypal,,0,5999,{},,180,,0,0,f,,f,,f,,0,0
pay-k4ar2e8n9j,ord-0q1ga7jodr,tid-m8ijkrnk,5999,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-14 21:45:14.199,2026-01-14 21:45:14.197,paypal,,0,5999,{},,180,,0,0,f,,f,,f,,0,0
pay-i1zq348v93,ord-27h3wpqw7y,tid-m8ijkrnk,5999,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-14 21:50:06.432,2026-01-14 21:50:06.43,paypal,,0,5999,{},,180,,0,0,f,,f,,f,,0,0
pay-tid-qki0mjdb-w5dohmj4dd,oid-tid-qki0mjdb-5p6tjnpc,tid-qki0mjdb,600,USD,paypal,pending,,,,,,,,,,,,{},,2026-04-22 22:27:17.485,2026-04-22 22:27:17.481,paypal,,0,600,{},,18,,0,0,f,,t,10.00,f,,0,0
pay-R4KG-ughq2taxh7,oid-R4KG-029bxuww,tid-042hi7ju,23,USD,paypal,pending,,,,,,,,,,,,{},,2026-05-03 10:29:19.791,2026-05-03 10:29:19.79,paypal,,0,23,{},,0,0.00,0,0,t,Free transaction 1/10 this month,t,10.00,f,,0,0
pay-q6emhyv4eg,ord-0q1ga7jodr,tid-m8ijkrnk,5999,USD,credit_card,pending,,pi_3SpbsO2Ng8vHl3911fa9TomF,,,,,,,,,,{},,2026-01-14 21:45:15.134,2026-01-14 21:45:15.131,square,,0,5999,"{""id"": ""pi_3SpbsO2Ng8vHl3911fa9TomF"", ""amount"": 5999, ""object"": ""payment_intent"", ""review"": null, ""source"": null, ""status"": ""requires_payment_method"", ""created"": 1768427116, ""invoice"": null, ""currency"": ""usd"", ""customer"": null, ""livemode"": false, ""metadata"": {""order_id"": ""ord-0q1ga7jodr"", ""tenant_id"": ""tid-m8ijkrnk"", ""order_number"": ""ORD-2026-000099-3590"", ""customer_email"": ""niftytek-buyer@gmail.com""}, ""shipping"": null, ""processing"": null, ""application"": null, ""canceled_at"": null, ""description"": null, ""next_action"": null, ""on_behalf_of"": null, ""client_secret"": ""pi_3SpbsO2Ng8vHl3911fa9TomF_secret_zxCthIjNZIwJsP1TikwidZA0c"", ""latest_charge"": null, ""receipt_email"": null, ""transfer_data"": null, ""amount_details"": {""tip"": {}}, ""capture_method"": ""automatic_async"", ""payment_method"": null, ""transfer_group"": null, ""amount_received"": 0, ""customer_account"": null, ""amount_capturable"": 0, ""last_payment_error"": null, ""setup_future_usage"": null, ""cancellation_reason"": null, ""confirmation_method"": ""automatic"", ""payment_method_types"": [""card"", ""klarna"", ""link"", ""cashapp"", ""amazon_pay""], ""statement_descriptor"": null, ""application_fee_amount"": null, ""payment_method_options"": {""card"": {""network"": null, ""installments"": null, ""mandate_options"": null, ""request_three_d_secure"": ""automatic""}, ""link"": {""persistent_token"": null}, ""klarna"": {""preferred_locale"": null}, ""cashapp"": {}, ""amazon_pay"": {""express_checkout_element_session_id"": null}}, ""automatic_payment_methods"": {""enabled"": true, ""allow_redirects"": ""always""}, ""statement_descriptor_suffix"": null, ""excluded_payment_method_types"": null, ""payment_method_configuration_details"": {""id"": ""pmc_1RepcM2Ng8vHl391FBxLc5tB"", ""parent"": null}}",,180,,0,0,f,,f,,f,,0,0
pay-tid-qki0mjdb-k7bjhv7ab4,oid-tid-qki0mjdb-02xhxhkr,tid-qki0mjdb,600,USD,paypal,pending,,,,,,,,,,,,{},,2026-04-22 22:32:57.572,2026-04-22 22:32:57.567,paypal,,0,600,{},,18,,0,0,f,,t,10.00,f,,0,0
pay-R4KG-y17kq11847,oid-R4KG-52hg4j0c,tid-042hi7ju,23,USD,paypal,pending,,,,,,,,,,,,{},,2026-05-03 10:29:19.881,2026-05-03 10:29:19.879,paypal,,0,23,{},,0,0.00,0,0,t,Free transaction 1/10 this month,t,10.00,f,,0,0
pay-ryn9flbzg8,ord-mwvxdgtfdd,tid-m8ijkrnk,5999,USD,credit_card,pending,,pi_3SpbsO2Ng8vHl3911hYazq8H,,,,,,,,,,{},,2026-01-14 21:45:15.141,2026-01-14 21:45:15.14,square,,0,5999,"{""id"": ""pi_3SpbsO2Ng8vHl3911hYazq8H"", ""amount"": 5999, ""object"": ""payment_intent"", ""review"": null, ""source"": null, ""status"": ""requires_payment_method"", ""created"": 1768427116, ""invoice"": null, ""currency"": ""usd"", ""customer"": null, ""livemode"": false, ""metadata"": {""order_id"": ""ord-mwvxdgtfdd"", ""tenant_id"": ""tid-m8ijkrnk"", ""order_number"": ""ORD-2026-000096-3571"", ""customer_email"": ""niftytek-buyer@gmail.com""}, ""shipping"": null, ""processing"": null, ""application"": null, ""canceled_at"": null, ""description"": null, ""next_action"": null, ""on_behalf_of"": null, ""client_secret"": ""pi_3SpbsO2Ng8vHl3911hYazq8H_secret_1PwA5SzANA8FfKzabE5Jy04y9"", ""latest_charge"": null, ""receipt_email"": null, ""transfer_data"": null, ""amount_details"": {""tip"": {}}, ""capture_method"": ""automatic_async"", ""payment_method"": null, ""transfer_group"": null, ""amount_received"": 0, ""customer_account"": null, ""amount_capturable"": 0, ""last_payment_error"": null, ""setup_future_usage"": null, ""cancellation_reason"": null, ""confirmation_method"": ""automatic"", ""payment_method_types"": [""card"", ""klarna"", ""link"", ""cashapp"", ""amazon_pay""], ""statement_descriptor"": null, ""application_fee_amount"": null, ""payment_method_options"": {""card"": {""network"": null, ""installments"": null, ""mandate_options"": null, ""request_three_d_secure"": ""automatic""}, ""link"": {""persistent_token"": null}, ""klarna"": {""preferred_locale"": null}, ""cashapp"": {}, ""amazon_pay"": {""express_checkout_element_session_id"": null}}, ""automatic_payment_methods"": {""enabled"": true, ""allow_redirects"": ""always""}, ""statement_descriptor_suffix"": null, ""excluded_payment_method_types"": null, ""payment_method_configuration_details"": {""id"": ""pmc_1RepcM2Ng8vHl391FBxLc5tB"", ""parent"": null}}",,180,,0,0,f,,f,,f,,0,0
pay-slbdlgj1x7,ord-qkrd20j854,tid-m8ijkrnk,5999,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-14 21:50:06.466,2026-01-14 21:50:06.465,paypal,,0,5999,{},,180,,0,0,f,,f,,f,,0,0
pay-63du423a0h,ord-1fzq024fvj,tid-m8ijkrnk,5999,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-14 21:52:52.791,2026-01-14 21:52:52.79,paypal,,0,5999,{},,180,,0,0,f,,f,,f,,0,0
pay-m8j0lfm866,ord-ov46ylcprp,tid-m8ijkrnk,5999,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-14 21:52:52.79,2026-01-14 21:52:52.788,paypal,,0,5999,{},,180,,0,0,f,,f,,f,,0,0
pay-gukxmtnvcj,ord-1fzq024fvj,tid-m8ijkrnk,5999,USD,credit_card,pending,,pi_3Spbzn2Ng8vHl3910sScsSIv,,,,,,,,,,{},,2026-01-14 21:52:53.646,2026-01-14 21:52:53.645,square,,0,5999,"{""id"": ""pi_3Spbzn2Ng8vHl3910sScsSIv"", ""amount"": 5999, ""object"": ""payment_intent"", ""review"": null, ""source"": null, ""status"": ""requires_payment_method"", ""created"": 1768427575, ""invoice"": null, ""currency"": ""usd"", ""customer"": null, ""livemode"": false, ""metadata"": {""order_id"": ""ord-1fzq024fvj"", ""tenant_id"": ""tid-m8ijkrnk"", ""order_number"": ""ORD-2026-000093-2186"", ""customer_email"": ""niftytek-buyer@gmail.com""}, ""shipping"": null, ""processing"": null, ""application"": null, ""canceled_at"": null, ""description"": null, ""next_action"": null, ""on_behalf_of"": null, ""client_secret"": ""pi_3Spbzn2Ng8vHl3910sScsSIv_secret_4WwTtQtDpw8IYtOeD5HXcSMBL"", ""latest_charge"": null, ""receipt_email"": null, ""transfer_data"": null, ""amount_details"": {""tip"": {}}, ""capture_method"": ""automatic_async"", ""payment_method"": null, ""transfer_group"": null, ""amount_received"": 0, ""customer_account"": null, ""amount_capturable"": 0, ""last_payment_error"": null, ""setup_future_usage"": null, ""cancellation_reason"": null, ""confirmation_method"": ""automatic"", ""payment_method_types"": [""card"", ""klarna"", ""link"", ""cashapp"", ""amazon_pay""], ""statement_descriptor"": null, ""application_fee_amount"": null, ""payment_method_options"": {""card"": {""network"": null, ""installments"": null, ""mandate_options"": null, ""request_three_d_secure"": ""automatic""}, ""link"": {""persistent_token"": null}, ""klarna"": {""preferred_locale"": null}, ""cashapp"": {}, ""amazon_pay"": {""express_checkout_element_session_id"": null}}, ""automatic_payment_methods"": {""enabled"": true, ""allow_redirects"": ""always""}, ""statement_descriptor_suffix"": null, ""excluded_payment_method_types"": null, ""payment_method_configuration_details"": {""id"": ""pmc_1RepcM2Ng8vHl391FBxLc5tB"", ""parent"": null}}",,180,,0,0,f,,f,,f,,0,0
pay-i9jrp40czh,ord-ov46ylcprp,tid-m8ijkrnk,5999,USD,credit_card,pending,,pi_3Spbzn2Ng8vHl391041T7WCb,,,,,,,,,,{},,2026-01-14 21:52:53.703,2026-01-14 21:52:53.702,square,,0,5999,"{""id"": ""pi_3Spbzn2Ng8vHl391041T7WCb"", ""amount"": 5999, ""object"": ""payment_intent"", ""review"": null, ""source"": null, ""status"": ""requires_payment_method"", ""created"": 1768427575, ""invoice"": null, ""currency"": ""usd"", ""customer"": null, ""livemode"": false, ""metadata"": {""order_id"": ""ord-ov46ylcprp"", ""tenant_id"": ""tid-m8ijkrnk"", ""order_number"": ""ORD-2026-000098-2183"", ""customer_email"": ""niftytek-buyer@gmail.com""}, ""shipping"": null, ""processing"": null, ""application"": null, ""canceled_at"": null, ""description"": null, ""next_action"": null, ""on_behalf_of"": null, ""client_secret"": ""pi_3Spbzn2Ng8vHl391041T7WCb_secret_B2KltHoslIXmY5I2nvSlYgvEM"", ""latest_charge"": null, ""receipt_email"": null, ""transfer_data"": null, ""amount_details"": {""tip"": {}}, ""capture_method"": ""automatic_async"", ""payment_method"": null, ""transfer_group"": null, ""amount_received"": 0, ""customer_account"": null, ""amount_capturable"": 0, ""last_payment_error"": null, ""setup_future_usage"": null, ""cancellation_reason"": null, ""confirmation_method"": ""automatic"", ""payment_method_types"": [""card"", ""klarna"", ""link"", ""cashapp"", ""amazon_pay""], ""statement_descriptor"": null, ""application_fee_amount"": null, ""payment_method_options"": {""card"": {""network"": null, ""installments"": null, ""mandate_options"": null, ""request_three_d_secure"": ""automatic""}, ""link"": {""persistent_token"": null}, ""klarna"": {""preferred_locale"": null}, ""cashapp"": {}, ""amazon_pay"": {""express_checkout_element_session_id"": null}}, ""automatic_payment_methods"": {""enabled"": true, ""allow_redirects"": ""always""}, ""statement_descriptor_suffix"": null, ""excluded_payment_method_types"": null, ""payment_method_configuration_details"": {""id"": ""pmc_1RepcM2Ng8vHl391FBxLc5tB"", ""parent"": null}}",,180,,0,0,f,,f,,f,,0,0
pay-mk9ilrxuzq,ord-f2joqprvyp,tid-m8ijkrnk,5999,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-14 22:08:26.863,2026-01-14 22:08:26.861,paypal,,0,5999,{},,180,,0,0,f,,f,,f,,0,0
pay-961dc4df7h,ord-quaru50jn9,tid-m8ijkrnk,5999,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-14 22:08:26.865,2026-01-14 22:08:26.863,paypal,,0,5999,{},,180,,0,0,f,,f,,f,,0,0
pay-0t3v7wgoh0,ord-5572j6cmdj,tid-m8ijkrnk,170,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-16 00:11:49.824,2026-01-16 00:11:49.816,paypal,,0,170,{},,5,,0,0,f,,f,,f,,0,0
pay-tid-qki0mjdb-xpyyqwxj7u,oid-tid-qki0mjdb-dlr2c2uh,tid-qki0mjdb,600,USD,paypal,pending,,,,,,,,,,,,{},,2026-04-22 22:49:49.572,2026-04-22 22:49:49.568,paypal,,0,600,{},,18,,0,0,f,,t,10.00,f,,0,0
pay-b55pj3saiw,ord-o4pep7yqgh,tid-m8ijkrnk,170,USD,paypal,pending,,9P611607AF461363J,,,,,,,,,,{},,2026-01-16 00:11:49.853,2026-01-16 00:12:05.44981,paypal,,0,170,{},,5,,0,0,f,,f,,f,,0,0
pay-tid-qki0mjdb-qppjwg3wlm,oid-tid-qki0mjdb-jrytgz83,tid-qki0mjdb,600,USD,paypal,pending,,,,,,,,,,,,{},,2026-04-22 22:49:49.566,2026-04-22 22:49:49.561,paypal,,0,600,{},,18,,0,0,f,,t,10.00,f,,0,0
pay-5ifdsn298n,ord-zw3f9j2whx,tid-m8ijkrnk,170,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-16 00:13:19.1,2026-01-16 00:13:19.094,paypal,,0,170,{},,5,,0,0,f,,f,,f,,0,0
pay-R4KG-67xotkp3x5,oid-R4KG-p86avdqf,tid-042hi7ju,23,USD,paypal,pending,,,,,,,,,,,,{},,2026-05-03 10:56:51.687,2026-05-03 10:56:51.686,paypal,,0,23,{},,0,0.00,0,0,t,Free transaction 1/10 this month,t,10.00,f,,0,0
pay-R4KG-x225k1f39e,oid-R4KG-m6a4nbt3,tid-042hi7ju,23,USD,paypal,pending,,,,,,,,,,,,{},,2026-05-03 10:56:58.223,2026-05-03 10:56:58.222,paypal,,0,23,{},,0,0.00,0,0,t,Free transaction 1/10 this month,t,10.00,f,,0,0
pay-ixifoftbat,ord-4jdukxfmyt,tid-m8ijkrnk,170,USD,paypal,paid,,,,,,,,,,,,{},,2026-01-16 00:13:19.072,2026-01-16 00:14:02.884726,paypal,,0,170,"{""id"": ""9P611607AF461363J"", ""links"": [{""rel"": ""self"", ""href"": ""https://api.sandbox.paypal.com/v2/checkout/orders/9P611607AF461363J"", ""method"": ""GET""}], ""payer"": {""name"": {""surname"": ""Doe"", ""given_name"": ""John""}, ""address"": {""country_code"": ""US""}, ""payer_id"": ""UEEQHZ95KZ8GY"", ""email_address"": ""niftytek-buyer@gmail.com""}, ""status"": ""COMPLETED"", ""payment_source"": {""paypal"": {""name"": {""surname"": ""Doe"", ""given_name"": ""John""}, ""address"": {""country_code"": ""US""}, ""account_id"": ""UEEQHZ95KZ8GY"", ""email_address"": ""niftytek-buyer@gmail.com"", ""account_status"": ""VERIFIED""}}, ""purchase_units"": [{""payments"": {""captures"": [{""id"": ""05J540135L755460K"", ""links"": [{""rel"": ""self"", ""href"": ""https://api.sandbox.paypal.com/v2/payments/captures/05J540135L755460K"", ""method"": ""GET""}, {""rel"": ""refund"", ""href"": ""https://api.sandbox.paypal.com/v2/payments/captures/05J540135L755460K/refund"", ""method"": ""POST""}, {""rel"": ""up"", ""href"": ""https://api.sandbox.paypal.com/v2/checkout/orders/9P611607AF461363J"", ""method"": ""GET""}], ""amount"": {""value"": ""1.71"", ""currency_code"": ""USD""}, ""status"": ""COMPLETED"", ""create_time"": ""2026-01-16T00:14:02Z"", ""update_time"": ""2026-01-16T00:14:02Z"", ""final_capture"": true, ""seller_protection"": {""status"": ""ELIGIBLE"", ""dispute_categories"": [""ITEM_NOT_RECEIVED"", ""UNAUTHORIZED_TRANSACTION""]}, ""seller_receivable_breakdown"": {""net_amount"": {""value"": ""1.16"", ""currency_code"": ""USD""}, ""paypal_fee"": {""value"": ""0.55"", ""currency_code"": ""USD""}, ""gross_amount"": {""value"": ""1.71"", ""currency_code"": ""USD""}}}]}, ""shipping"": {""name"": {""full_name"": ""John Doe""}, ""address"": {""postal_code"": ""95131"", ""admin_area_1"": ""CA"", ""admin_area_2"": ""San Jose"", ""country_code"": ""US"", ""address_line_1"": ""1 Main St""}}, ""reference_id"": ""ord-o4pep7yqgh""}]}",,5,,0,0,f,,f,,f,,0,0
pay-xnqda5flew,ord-232lhp3kya,tid-m8ijkrnk,59,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-16 00:19:03.042,2026-01-16 00:19:03.04,paypal,,0,59,{},,2,,0,0,f,,f,,f,,0,0
pay-bu04oujszl,ord-utqhme3maw,tid-m8ijkrnk,8598,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-16 00:25:07.78,2026-01-16 00:25:07.778,paypal,,0,8598,{},,258,,0,0,f,,f,,f,,0,0
pay-tid-jcvzufq2-5hsy8zwpc4,oid-tid-jcvzufq2-ngtnshpv,tid-jcvzufq2,660,USD,paypal,pending,,,,,,,,,,,,{},,2026-04-22 22:56:15.082,2026-04-22 22:56:15.078,paypal,,0,660,{},,20,,0,0,f,,t,10.00,f,,0,0
pay-R4KG-lhuz8lfqc9,oid-R4KG-jelpl83x,tid-042hi7ju,23,USD,paypal,pending,,,,,,,,,,,,{},,2026-05-03 10:56:51.715,2026-05-03 10:56:51.714,paypal,,0,23,{},,0,0.00,0,0,t,Free transaction 1/10 this month,t,10.00,f,,0,0
pay-R4KG-bpb2preq7j,oid-R4KG-uhkrjuy2,tid-042hi7ju,23,USD,paypal,pending,,,,,,,,,,,,{},,2026-05-03 10:56:58.162,2026-05-03 10:56:58.161,paypal,,0,23,{},,0,0.00,0,0,t,Free transaction 1/10 this month,t,10.00,f,,0,0
pay-zdbp6668u4,ord-ecqaubos4w,tid-m8ijkrnk,59,USD,paypal,paid,,59413365KG012942A,,,,,,,,,,{},,2026-01-16 00:19:03.302,2026-01-16 00:20:34.366084,paypal,,0,59,"{""id"": ""59413365KG012942A"", ""links"": [{""rel"": ""self"", ""href"": ""https://api.sandbox.paypal.com/v2/checkout/orders/59413365KG012942A"", ""method"": ""GET""}], ""payer"": {""name"": {""surname"": ""Doe"", ""given_name"": ""John""}, ""address"": {""country_code"": ""US""}, ""payer_id"": ""UEEQHZ95KZ8GY"", ""email_address"": ""niftytek-buyer@gmail.com""}, ""status"": ""COMPLETED"", ""payment_source"": {""paypal"": {""name"": {""surname"": ""Doe"", ""given_name"": ""John""}, ""address"": {""country_code"": ""US""}, ""account_id"": ""UEEQHZ95KZ8GY"", ""email_address"": ""niftytek-buyer@gmail.com"", ""account_status"": ""VERIFIED""}}, ""purchase_units"": [{""payments"": {""captures"": [{""id"": ""62J31617N9140760U"", ""links"": [{""rel"": ""self"", ""href"": ""https://api.sandbox.paypal.com/v2/payments/captures/62J31617N9140760U"", ""method"": ""GET""}, {""rel"": ""refund"", ""href"": ""https://api.sandbox.paypal.com/v2/payments/captures/62J31617N9140760U/refund"", ""method"": ""POST""}, {""rel"": ""up"", ""href"": ""https://api.sandbox.paypal.com/v2/checkout/orders/59413365KG012942A"", ""method"": ""GET""}], ""amount"": {""value"": ""0.60"", ""currency_code"": ""USD""}, ""status"": ""COMPLETED"", ""create_time"": ""2026-01-16T00:20:33Z"", ""update_time"": ""2026-01-16T00:20:33Z"", ""final_capture"": true, ""seller_protection"": {""status"": ""ELIGIBLE"", ""dispute_categories"": [""ITEM_NOT_RECEIVED"", ""UNAUTHORIZED_TRANSACTION""]}, ""seller_receivable_breakdown"": {""net_amount"": {""value"": ""0.09"", ""currency_code"": ""USD""}, ""paypal_fee"": {""value"": ""0.51"", ""currency_code"": ""USD""}, ""gross_amount"": {""value"": ""0.60"", ""currency_code"": ""USD""}}}]}, ""shipping"": {""name"": {""full_name"": ""John Doe""}, ""address"": {""postal_code"": ""95131"", ""admin_area_1"": ""CA"", ""admin_area_2"": ""San Jose"", ""country_code"": ""US"", ""address_line_1"": ""1 Main St""}}, ""reference_id"": ""ord-ecqaubos4w""}]}",,2,,0,0,f,,f,,f,,0,0
pay-tid-jcvzufq2-lr9u2qr0d6,oid-tid-jcvzufq2-b101og5l,tid-jcvzufq2,660,USD,paypal,pending,,,,,,,,,,,,{},,2026-04-22 22:56:15.128,2026-04-22 22:56:15.121,paypal,,0,660,{},,20,,0,0,f,,t,10.00,f,,0,0
pay-tid-jcvzufq2-9blsrt2m7f,oid-tid-jcvzufq2-opbvd5y7,tid-jcvzufq2,660,USD,paypal,pending,,,,,,,,,,,,{},,2026-04-22 23:05:07.006,2026-04-22 23:05:07.001,paypal,,0,660,{},,20,,0,0,f,,t,10.00,f,,0,0
pay-e3mbv41zse,ord-g4p0e1en7f,tid-m8ijkrnk,8598,USD,paypal,paid,,03J934688K9681356,,,,,,,,,,{},,2026-01-16 00:25:07.773,2026-01-16 00:25:28.458731,paypal,,0,8598,"{""id"": ""03J934688K9681356"", ""links"": [{""rel"": ""self"", ""href"": ""https://api.sandbox.paypal.com/v2/checkout/orders/03J934688K9681356"", ""method"": ""GET""}], ""payer"": {""name"": {""surname"": ""Doe"", ""given_name"": ""John""}, ""address"": {""country_code"": ""US""}, ""payer_id"": ""UEEQHZ95KZ8GY"", ""email_address"": ""niftytek-buyer@gmail.com""}, ""status"": ""COMPLETED"", ""payment_source"": {""paypal"": {""name"": {""surname"": ""Doe"", ""given_name"": ""John""}, ""address"": {""country_code"": ""US""}, ""account_id"": ""UEEQHZ95KZ8GY"", ""email_address"": ""niftytek-buyer@gmail.com"", ""account_status"": ""VERIFIED""}}, ""purchase_units"": [{""payments"": {""captures"": [{""id"": ""36D20145L31373621"", ""links"": [{""rel"": ""self"", ""href"": ""https://api.sandbox.paypal.com/v2/payments/captures/36D20145L31373621"", ""method"": ""GET""}, {""rel"": ""refund"", ""href"": ""https://api.sandbox.paypal.com/v2/payments/captures/36D20145L31373621/refund"", ""method"": ""POST""}, {""rel"": ""up"", ""href"": ""https://api.sandbox.paypal.com/v2/checkout/orders/03J934688K9681356"", ""method"": ""GET""}], ""amount"": {""value"": ""85.98"", ""currency_code"": ""USD""}, ""status"": ""COMPLETED"", ""create_time"": ""2026-01-16T00:25:27Z"", ""update_time"": ""2026-01-16T00:25:27Z"", ""final_capture"": true, ""seller_protection"": {""status"": ""ELIGIBLE"", ""dispute_categories"": [""ITEM_NOT_RECEIVED"", ""UNAUTHORIZED_TRANSACTION""]}, ""seller_receivable_breakdown"": {""net_amount"": {""value"": ""82.49"", ""currency_code"": ""USD""}, ""paypal_fee"": {""value"": ""3.49"", ""currency_code"": ""USD""}, ""gross_amount"": {""value"": ""85.98"", ""currency_code"": ""USD""}}}]}, ""shipping"": {""name"": {""full_name"": ""John Doe""}, ""address"": {""postal_code"": ""95131"", ""admin_area_1"": ""CA"", ""admin_area_2"": ""San Jose"", ""country_code"": ""US"", ""address_line_1"": ""1 Main St""}}, ""reference_id"": ""ord-g4p0e1en7f""}]}",,258,,0,0,f,,f,,f,,0,0
pay-jj91iketpd,ord-neelnedmtx,tid-m8ijkrnk,13598,USD,paypal,pending,,,,,,,,,,,,{},,2026-01-16 07:12:20.644,2026-01-16 07:12:20.642,paypal,,0,13598,{},,408,,0,0,f,,f,,f,,0,0
